spec;section;outcome;row_type;value
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_male_pre_se";   0.0042"
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_male_pre_ftest";   0.5836"
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_male_n_obs";      32,343"
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_male_n_firms";       4,065"
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_female_main";   0.0026
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_female_main_se";   0.0032"
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_female_pre";   0.0011
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_female_pre_se";   0.0024"
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_female_pre_ftest";   0.8093"
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_female_n_obs";      29,901"
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_female_n_firms";       3,757"
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_male_main";   0.0007
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_male_main_se";   0.0051"
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_male_pre";  -0.0009
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_male_pre_se";   0.0053"
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_male_pre_ftest";   0.9675"
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_male_n_obs";      31,502"
"disentangle_gender";"firm_cross_firm";"l_firm_emp";"c_male_n_firms";       3,962"
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_female_main";   0.0025**
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_female_main_se";   0.0011"
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_female_pre";   0.0010
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_female_pre_se";   0.0013"
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_female_pre_ftest";   0.6057"
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_female_n_obs";      30,737"
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_female_n_firms";       3,861"
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_male_main";   0.0050***
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_male_main_se";   0.0017"
