spec;section;outcome;row_type;value
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_has_hs";"c_no_hs_pre_se";   0.0013"
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_has_hs";"c_no_hs_pre_ftest";   0.3523"
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_has_hs";"c_no_hs_n_obs";      27,758"
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_has_hs";"c_no_hs_n_firms";       3,576"
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_no_hs";"c_has_hs_main";  -0.0004
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_no_hs";"c_has_hs_main_se";   0.0013"
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_no_hs";"c_has_hs_pre";  -0.0012
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_no_hs";"c_has_hs_pre_se";   0.0013"
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_no_hs";"c_has_hs_pre_ftest";   0.0396"
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_no_hs";"c_has_hs_n_obs";      26,307"
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_no_hs";"c_has_hs_n_firms";       3,686"
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_has_hs";"c_has_hs_main";   0.0022**
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_has_hs";"c_has_hs_main_se";   0.0010"
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_has_hs";"c_has_hs_pre";   0.0015
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_has_hs";"c_has_hs_pre_se";   0.0014"
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_has_hs";"c_has_hs_pre_ftest";   0.3408"
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_has_hs";"c_has_hs_n_obs";      31,469"
"disentangle_edu2";"layer_cross_firm";"lr_remdezr_h_layer_has_hs";"c_has_hs_n_firms";       4,026"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_no_hs_main";  -0.0132
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_no_hs_main_se";   0.0085"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_no_hs_pre";   0.0042
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_no_hs_pre_se";   0.0079"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_no_hs_pre_ftest";   0.4278"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_no_hs_n_obs";      27,239"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_no_hs_n_firms";       3,661"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_no_hs_main";   0.0126
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_no_hs_main_se";   0.0081"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_no_hs_pre";  -0.0082
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_no_hs_pre_se";   0.0072"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_no_hs_pre_ftest";   0.4176"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_no_hs_n_obs";      28,624"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_no_hs_n_firms";       3,665"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_has_hs_main";   0.0048
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_has_hs_main_se";   0.0082"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_has_hs_pre";  -0.0094
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_has_hs_pre_se";   0.0069"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_has_hs_pre_ftest";   0.4695"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_has_hs_n_obs";      27,112"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_no_hs";"c_has_hs_n_firms";       3,704"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_has_hs_main";   0.0043
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_has_hs_main_se";   0.0078"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_has_hs_pre";  -0.0021
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_has_hs_pre_se";   0.0055"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_has_hs_pre_ftest";   0.9209"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_has_hs_n_obs";      32,334"
"disentangle_edu2";"layer_firm_year";"l_layer_emp_has_hs";"c_has_hs_n_firms";       4,121"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_no_hs_main";  -0.0025
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_no_hs_main_se";   0.0098"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_no_hs_pre";  -0.0152
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_no_hs_pre_se";   0.0097"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_no_hs_pre_ftest";   0.1566"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_no_hs_n_obs";      26,389"
